id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
179051361-0,179051361,1439221027,1118708298,12.68752149578844,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(4.9026778 52.3761545, 4.9027641 52.3761918, 4.9028307 52.3762199)"
179051361-1,179051361,1118708298,4489495338,21.386127584710266,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(4.9028307 52.3762199, 4.9029500 52.3762783, 4.9029914 52.3763023, 4.9030511 52.3763548)"
179051361-2,179051361,4489495338,1565648142,2.311062362664085,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(4.9030511 52.3763548, 4.9030699 52.3763721)"
180117914-0,180117914,90204588,1377984482,11.453536858646649,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.9004191 52.3730487, 4.9002583 52.3730179)"
180117915-0,180117915,1377984482,90098482,6.765279226050858,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.9002583 52.3730179, 4.9001643 52.3729979)"
180117929-0,180117929,3176834565,3176714250,44.88585180812515,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8925116 52.3734754, 4.8925628 52.3734566, 4.8929922 52.3732988, 4.8930775 52.3732675)"
180117937-0,180117937,8015802412,8015802421,5.765881425831249,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.9085007 52.3700507, 4.9085763 52.3700742)"
180117937-1,180117937,8015802421,8015802418,11.53923356547702,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.9085763 52.3700742, 4.9086252 52.3700893, 4.9087282 52.3701205)"
180117937-2,180117937,8015802418,7489506017,48.91361531104941,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.9087282 52.3701205, 4.9088602 52.3701604, 4.9092284 52.3702893, 4.9093514 52.3703395)"
180117937-3,180117937,7489506017,46381770,46.52647695723171,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.9093514 52.3703395, 4.9099207 52.3705716)"
180236785-0,180236785,543807770,3175895411,2.2628692929181082,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8969394 52.3780957, 4.8969164 52.3780810)"
180236785-1,180236785,3175895411,3192274051,2.603670906355953,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8969164 52.3780810, 4.8968825 52.3780701)"
180236785-2,180236785,3192274051,3177828067,69.69913106786227,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8968825 52.3780701, 4.8968323 52.3780538, 4.8967513 52.3780315, 4.8966475 52.3780060, 4.8965265 52.3779798, 4.8960587 52.3778767, 4.8960171 52.3778671, 4.8959763 52.3778564, 4.8959270 52.3778438)"
184359931-0,184359931,117738448,452003306,10.354377650337051,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(4.8945863 52.3790115, 4.8944733 52.3790739)"
184746515-0,184746515,1952592045,252151407,6.808458582845267,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9058025 52.3683413, 4.9058862 52.3683077)"
184746516-0,184746516,1291587573,1952592046,7.468075683482747,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9050570 52.3687583, 4.9051398 52.3687142)"
184746806-0,184746806,1952593468,1291468054,2.8309962690066683,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9042063 52.3676869, 4.9042338 52.3676678)"
186356151-0,186356151,46379587,46379807,15.503590068095427,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.9085777 52.3701336, 4.9087822 52.3701953)"
186356151-1,186356151,46379807,46381815,40.16831695580821,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.9087822 52.3701953, 4.9092828 52.3703871)"
186356152-0,186356152,1531100259,7129402699,18.02075869352909,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.9085316 52.3701878, 4.9084167 52.3701567, 4.9082857 52.3701275)"
186356152-1,186356152,7129402699,46379432,4.585666613615501,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.9082857 52.3701275, 4.9082219 52.3701141)"
186368660-0,186368660,1970449581,46371577,49.57696362471362,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8869893 52.3683609, 4.8876220 52.3685825)"
186787765-0,186787765,5629072009,1975311212,6.254054468695256,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9012715 52.3784271, 4.9013511 52.3783989)"
186787765-1,186787765,1975311212,5629072761,1.0210823660322215,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9013511 52.3783989, 4.9013641 52.3783943)"
186787765-2,186787765,5629072761,5629072010,1.1427839653583693,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9013641 52.3783943, 4.9013786 52.3783891)"
191481512-0,191481512,2020569154,6841973877,9.509187955848567,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8829178 52.3740014, 4.8828789 52.3739928, 4.8828197 52.3739447)"
191481512-1,191481512,6841973877,2020569119,2.590206821681872,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8828197 52.3739447, 4.8827968 52.3739261)"
191481522-0,191481522,2020569069,2020569060,15.571613331953694,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8870740 52.3733493, 4.8873010 52.3733303)"
191481523-0,191481523,2020569052,2020569054,20.794692041861527,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8890172 52.3733062, 4.8887120 52.3733195)"
191481525-0,191481525,2020569038,2020569036,11.026573444098764,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8889846 52.3731994, 4.8890034 52.3731981, 4.8891464 52.3731922)"
191481534-0,191481534,2020569121,2020569156,21.190785649293534,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8829094 52.3739016, 4.8832030 52.3739657)"
191481537-0,191481537,2020569040,2020569038,20.49233303658763,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8886842 52.3732153, 4.8889846 52.3731994)"
191481543-0,191481543,2020569183,2020569192,16.495539629977873,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8851566 52.3740469, 4.8849140 52.3740516)"
191481550-0,191481550,2020569139,2020569134,16.42565717597774,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8849065 52.3739510, 4.8851480 52.3739451)"
191481551-0,191481551,2020569202,2020569154,21.691499558697753,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8832117 52.3740774, 4.8829178 52.3740014)"
191481552-0,191481552,2020569060,6841938979,9.275305043306822,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8873010 52.3733303, 4.8873545 52.3733425, 4.8873696 52.3733476, 4.8874240 52.3733659)"
191481552-1,191481552,6841938979,2020569058,2.001948710444381,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8874240 52.3733659, 4.8874503 52.3733740)"
191481555-0,191481555,3176714997,3183590981,36.38902057181656,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8903528 52.3732381, 4.8902707 52.3732408, 4.8898664 52.3732573, 4.8898185 52.3732593)"
191481555-1,191481555,3183590981,248665510,8.495348956937795,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8898185 52.3732593, 4.8896938 52.3732646)"
191481565-0,191481565,2020569156,2020569166,9.14797651468281,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8832030 52.3739657, 4.8832736 52.3739758, 4.8833344 52.3739835)"
191481565-1,191481565,2020569166,2020569164,7.744917335045053,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8833344 52.3739835, 4.8833983 52.3739852, 4.8834483 52.3739850)"
191481565-2,191481565,2020569164,2020569142,80.6453155935772,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8834483 52.3739850, 4.8845462 52.3739514, 4.8846334 52.3739481)"
191481565-3,191481565,2020569142,2020569141,7.3353727926372585,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8846334 52.3739481, 4.8847412 52.3739514)"
191481565-4,191481565,2020569141,2020569139,11.233999470935547,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8847412 52.3739514, 4.8849065 52.3739510)"
191481576-0,191481576,2020569196,2020569198,7.507771590259307,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8847463 52.3740635, 4.8846370 52.3740733)"
191481576-1,191481576,2020569198,2020569213,80.07630225561375,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8846370 52.3740733, 4.8835116 52.3741089, 4.8834603 52.3741105)"
191481576-2,191481576,2020569213,2020569209,7.806833293517688,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8834603 52.3741105, 4.8834083 52.3741076, 4.8833471 52.3740994)"
